id,id_str,tweet,conversation_id,created_at,timezone,place,replies_count,likes_count,retweets_count,user_id,screen_name,name,link,mentions,hashtags,cashtags,urls,photos,quote_url,video,tweet_update_date_time,tweet_id,db_id,tweet_date_time,tweet_date,tweet_time,stemmed,tokenized_tweet,Prediction,Score
1634490178441191427,1634490178441191427,Halo mbak mawar ROS MEMUKAU JAKARTA ROS BLACKPINK BORNPINKinJAKARTA BORNPINKJakarta BLACKPINKinJKT BLACKPINKinJakarta,1634490178441191427,2023-03-30 09:26:25,,,1,26,12,1587276730875584513,gonetosolo,-R-,https://twitter.com/gonetosolo/status/1634490178441191427,,"ROSÉ,로제,BLACKPINK,BORNPINKinJAKARTA,BORNPINKJakarta,BLACKPINKinJKT,BLACKPINKinJakarta",,https://twitter.com/amourlali/status/1634488211949998080/video/1,,,0,2023-03-16 09:27:58,85932325,87247,2023-03-11 16:43:20,,,halo mbak mawar ros memukau jakarta ros blackpink bornpinkinjakarta bornpinkjakarta blackpinkinjkt blackpinkinjakarta,"{'ros', 'blackpinkinjakarta', 'blackpinkinjkt', 'blackpink', 'bornpinkinjakarta', 'bornpinkjakarta', 'jakarta', 'halo', 'memukau', 'mawar', 'mbak'}",Neutral,0.0
1634490294271086595,1634490294271086595,ROS and JENNIE Chaennie ROS MEMUKAU JAKARTA INDONESIA CINTA JENNIE BLACKPINKinJKT BORNPINKJakarta BLACKPINK BORNPINK,1634490294271086595,2023-03-30 09:26:25,,,17,239,87,1456589037444091907,hourlyblinkk,????,https://twitter.com/hourlyblinkk/status/1634490294271086595,,"ROSÉ,JENNIE,Chaennie,BLACKPINKinJKT,BORNPINKJakarta,BLACKPINK_BORNPINK",,,https://pbs.twimg.com/media/Fq7gP_RWIAI0xiR.jpg,,1,2023-03-16 09:27:58,85932326,87247,2023-03-11 16:43:48,,,ros and jennie chaennie ros memukau jakarta indonesia cinta jennie blackpinkinjkt bornpinkjakarta blackpink bornpink,"{'ros', 'indonesia', 'blackpinkinjkt', 'bornpink', 'blackpink', 'jennie', 'bornpinkjakarta', 'jakarta', 'chaennie', 'memukau', 'cinta', 'and'}",Positive,1.0
1634490311727783936,1634490311727783936,INDONESIA CINTA JENNIE BLACKPINKinJAKARTA BORNPINKJakarta,1634488315964702720,2023-03-30 09:26:25,,,0,0,0,1406770002821218307,rubylyly_,janelysa,https://twitter.com/rubylyly_/status/1634490311727783936,,"BLACKPINKinJAKARTA,BORNPINKJakarta",,,,,0,2023-03-16 09:27:58,85932327,87247,2023-03-11 16:43:52,,,indonesia cinta jennie blackpinkinjakarta bornpinkjakarta,"{'blackpinkinjakarta', 'indonesia', 'jennie', 'bornpinkjakarta', 'cinta'}",Positive,1.0
1634490348075618304,1634490348075618304,WTB tiket blackpink born pink jakarta CAT 4 aja day 1 butuh 2 TIKET seblahan underprice max 2jt 2tiket cod skrg di gbk tags wtb wtt wts bornpink jakarta BORNPINKinJKT BORNPINKJakarta,1634490348075618304,2023-03-30 09:26:25,,,0,0,0,1269663442216071168,fucektwt,ojek⚠️,https://twitter.com/fucektwt/status/1634490348075618304,,"BORNPINKinJKT,BORNPINKJakarta",,,,,0,2023-03-16 09:27:58,85932328,87247,2023-03-11 16:44:01,,,wtb tiket blackpink born pink jakarta cat aja day butuh tiket seblahan underprice max jt tiket cod skrg di gbk tags wtb wtt wts bornpink jakarta bornpinkinjkt bornpinkjakarta,"{'bornpinkinjkt', 'cat', 'max', 'jakarta', 'bornpinkjakarta', 'wtb', 'pink', 'day', 'tiket', 'seblahan', 'skrg', 'bornpink', 'wts', 'jt', 'underprice', 'wtt', 'aja', 'gbk', 'butuh', 'blackpink', 'cod', 'tags', 'born'}",Neutral,0.0
1634490352517402625,1634490352517402625,WTB DAY2 CAT4 RIGHT YANG DEKET SAMA QN A286 mau nyari buat temen soalnya dia maunya sampingan BORNPINKinJAKARTA BORNPINKJakarta wts wtb BORNPINK BORNPINKinJKT,1634490352517402625,2023-03-30 09:26:25,,,0,0,0,809366085614997504,kubilndp_,.,https://twitter.com/kubilndp_/status/1634490352517402625,,"BORNPINKinJAKARTA,BORNPINKJakarta,wts,wtb,BORNPINK,BORNPINKinJKT",,,,,0,2023-03-16 09:27:58,85932329,87247,2023-03-11 16:44:02,,,wtb day cat right yang deket sama qn a mau nyari buat temen soalnya dia maunya sampingan bornpinkinjakarta bornpinkjakarta wts wtb bornpink bornpinkinjkt,"{'bornpinkinjkt', 'cat', 'day', 'bornpink', 'temen', 'wts', 'right', 'maunya', 'nyari', 'bornpinkinjakarta', 'bornpinkjakarta', 'qn', 'a', 'deket', 'sampingan', 'wtb'}",Neutral,0.0
1634490364525703170,1634490364525703170,Blackpink soundchek day 1 in Jakarta BORNPINKinJAKARTA BORNPINKJakarta,1634490364525703170,2023-03-30 09:26:25,,,0,0,0,1626876196234608641,liche_23,liche,https://twitter.com/liche_23/status/1634490364525703170,,"BORNPINKinJAKARTA,BORNPINKJakarta",,,,,1,2023-03-16 09:27:58,85932330,87247,2023-03-11 16:44:04,,,blackpink soundchek day in jakarta bornpinkinjakarta bornpinkjakarta,"{'soundchek', 'blackpink', 'bornpinkinjakarta', 'in', 'jakarta', 'bornpinkjakarta', 'day'}",Neutral,0.0
1634490369533702144,1634490369533702144,Memantau BORNPINKJakarta lewat story mama gigi,1634490369533702144,2023-03-30 09:26:25,,,0,1,0,1160881593168216065,indramayasanti,inmaayyy,https://twitter.com/indramayasanti/status/1634490369533702144,,BORNPINKJakarta,,,,,0,2023-03-16 09:27:58,85932331,87247,2023-03-11 16:44:06,,,memantau bornpinkjakarta lewat story mama gigi,"{'memantau', 'bornpinkjakarta', 'gigi', 'mama', 'story'}",Neutral,0.0
1634490576497438721,1634490576497438721,Ros soundcheck ROS BLACKPINK BLACKPINK BORNPINK BORNPINKJakarta BORNPINKinJAKARTA BLACKPINKinJKT BLACKPINK,1634490576497438721,2023-03-30 09:26:25,,,0,13,3,1631934299510550529,Rosiebp90,Rosie????,https://twitter.com/Rosiebp90/status/1634490576497438721,,"ROSÉ,BLACKPINK,BLACKPINK_BORNPINK,BORNPINKJakarta,BORNPINKinJAKARTA,BLACKPINKinJKT,BLACKPINK",,,,,1,2023-03-16 09:27:57,85932332,87247,2023-03-11 16:44:55,,,ros soundcheck ros blackpink blackpink bornpink bornpinkjakarta bornpinkinjakarta blackpinkinjkt blackpink,"{'ros', 'blackpinkinjkt', 'bornpink', 'blackpink', 'bornpinkinjakarta', 'bornpinkjakarta', 'soundcheck'}",Neutral,0.0
1634490787449954305,1634490787449954305,Others Focusing on jenlisa Meanwhile me Admiring ros ROS MEMUKAU JAKARTA ROS BLACKPINKinJKT BORNPINKJakarta,1634490787449954305,2023-03-30 09:26:25,,,2,39,16,1456589037444091907,hourlyblinkk,????,https://twitter.com/hourlyblinkk/status/1634490787449954305,,"ROSÉ,BLACKPINKinJKT,BORNPINKJakarta",,,"https://pbs.twimg.com/media/Fq7gsMdX0AEMnMw.jpg,https://pbs.twimg.com/media/Fq7gs4OWIAAxtLQ.jpg",,1,2023-03-16 09:27:57,85932333,87247,2023-03-11 16:45:45,,,others focusing on jenlisa meanwhile me admiring ros ros memukau jakarta ros blackpinkinjkt bornpinkjakarta,"{'ros', 'on', 'me', 'jenlisa', 'others', 'blackpinkinjkt', 'focusing', 'bornpinkjakarta', 'jakarta', 'meanwhile', 'memukau', 'admiring'}",Neutral,0.0
1634490799282098177,1634490799282098177,ROS MEMUKAU JAKARTA ROS BORNPINKinJAKARTA BORNPINKJakarta,1634490366106927105,2023-03-30 09:26:25,,,0,0,0,1427809497846730752,kebonmawar,ꭈׁׅᨵׁׅ꯱ׁׅ֒ꫀׁׅܻɑׁׅ֮ꪀׁׅꪀׁׅꫀׁׅܻ ℘ɑׁׅ֮ꭈׁׅƙׁׅ֑????,https://twitter.com/kebonmawar/status/1634490799282098177,,"로제,ROSÉ,BORNPINKinJAKARTA,BORNPINKJakarta",,,,,0,2023-03-16 09:27:57,85932334,87247,2023-03-11 16:45:48,,,ros memukau jakarta ros bornpinkinjakarta bornpinkjakarta,"{'ros', 'bornpinkinjakarta', 'bornpinkjakarta', 'jakarta', 'memukau'}",Positive,1.0
1634490852247519233,1634490852247519233,aku iri aku bilang nangis di pojokkan yg ga nonton nih BORNPINKJakarta BLACKPINKinJKT,1634490852247519233,2023-03-30 09:26:25,,,0,0,0,1501581026341965828,chochongah,apagunanya?,https://twitter.com/chochongah/status/1634490852247519233,,"BORNPINKJakarta,BLACKPINKinJKT",,,,https://twitter.com/caciimano/status/1634489974782586882,0,2023-03-16 09:27:57,85932335,87247,2023-03-11 16:46:01,,,aku iri aku bilang nangis di pojokkan yg ga nonton nih bornpinkjakarta blackpinkinjkt,"{'iri', 'pojokkan', 'blackpinkinjkt', 'bornpinkjakarta', 'nangis', 'yg', 'ga', 'nih', 'nonton', 'bilang'}",Negative,-1.0
1634490923483795457,1634490923483795457,BLACKPINK SOUNDCHECK for BORN PINK in JAKARTA DAY 1 SELAMAT DATANG BLACKPINK BORNPINKinJKTday1 BLACKPINKinJAKARTA BORNPINK BORNPINKinJAKARTA BORNPINKinJKT BORNPINKJakarta BLACKPINKinJKT BLACKPINK BORNPINK BLACKPINK WORLDTOUR BORNPINK WORLDTOUR,1634490923483795457,2023-03-30 09:26:25,,,0,48,12,1331143724311560202,lilyllhl,lilyllhl????❤️ || ME by JISOO IS COMING‼️,https://twitter.com/lilyllhl/status/1634490923483795457,,"BLACKPINK,BORNPINKinJKTday1,BLACKPINKinJAKARTA,BORNPINK,BORNPINKinJAKARTA,BORNPINKinJKT,BORNPINKJakarta,BLACKPINKinJKT,BLACKPINK_BORNPINK,BLACKPINK_WORLDTOUR,BORNPINK_WORLDTOUR",,,,,1,2023-03-16 09:27:57,85932336,87247,2023-03-11 16:46:18,,,blackpink soundcheck for born pink in jakarta day selamat datang blackpink bornpinkinjktday blackpinkinjakarta bornpink bornpinkinjakarta bornpinkinjkt bornpinkjakarta blackpinkinjkt blackpink bornpink blackpink worldtour bornpink worldtour,"{'pink', 'bornpinkinjkt', 'blackpinkinjakarta', 'blackpinkinjkt', 'bornpink', 'blackpink', 'for', 'selamat', 'in', 'jakarta', 'bornpinkinjakarta', 'bornpinkjakarta', 'worldtour', 'soundcheck', 'bornpinkinjktday', 'day', 'born'}",Neutral,0.0
1634491008112287745,1634491008112287745,WTS Want To Sell Ticket Blackpink Born Pink Jakarta DAY 2 12 Maret 2023 VIP SC 1TIKET FULLPAYMENT COD SUDAH JADI WRISTBAND t wts wtb wtt tiket BP BornPink Blackpink BLACKPINKinJKT BLACKPINK BORNPINK BORNPINKJakarta BORNPINK,1634491008112287745,2023-03-30 09:26:25,,,5,1,0,1256933537615208450,gloorystore,GLOORY????,https://twitter.com/gloorystore/status/1634491008112287745,,"BLACKPINKinJKT,BLACKPINK_BORNPINK,BORNPINKJakarta,BORNPINK",,,,,0,2023-03-16 09:27:57,85932337,87247,2023-03-11 16:46:38,,,wts want to sell ticket blackpink born pink jakarta day maret vip sc tiket fullpayment cod sudah jadi wristband t wts wtb wtt tiket bp bornpink blackpink blackpinkinjkt blackpink bornpink bornpinkjakarta bornpink,"{'maret', 'bornpinkjakarta', 'jakarta', 't', 'sell', 'wtb', 'wristband', 'pink', 'bp', 'blackpinkinjkt', 'tiket', 'want', 'sc', 'bornpink', 'wts', 'to', 'fullpayment', 'wtt', 'ticket', 'vip', 'blackpink', 'cod', 'day', 'born'}",Neutral,0.0
1634491032393125888,1634491032393125888,WTS WANT TO SELL TIKET KONSER BLACKPINK BORNPINK JAKARTA 1 tiket PLATINUM RIGHT Day 2 Underprice 2 9 jt tix nego Sudah jadi Wirstband Minta Proof apa aja dikasih Seat number BL22 Bisa cod hari ini BORNPINKJakarta BLACKPINKinJAKARTA BORNPINKinJKT,1634491032393125888,2023-03-30 09:26:25,,,0,0,0,1478429696643649538,Urihamke22,urihamke,https://twitter.com/Urihamke22/status/1634491032393125888,,"BORNPINKJakarta,BLACKPINKinJAKARTA,BORNPINKinJKT",,,,,0,2023-03-16 09:27:57,85932338,87247,2023-03-11 16:46:44,,,wts want to sell tiket konser blackpink bornpink jakarta tiket platinum right day underprice jt tix nego sudah jadi wirstband minta proof apa aja dikasih seat number bl bisa cod hari ini bornpinkjakarta blackpinkinjakarta bornpinkinjkt,"{'bornpinkinjkt', 'right', 'number', 'bornpinkjakarta', 'jakarta', 'sell', 'blackpinkinjakarta', 'tiket', 'want', 'platinum', 'konser', 'tix', 'bornpink', 'wirstband', 'wts', 'proof', 'to', 'bl', 'jt', 'underprice', 'nego', 'aja', 'blackpink', 'cod', 'dikasih', 'seat', 'day'}",Neutral,0.0
1634491131789705218,1634491131789705218,NANGIS BANGET BLACKPINKinJKT BORNPINKJakarta,1634491131789705218,2023-03-30 09:26:25,,,0,0,0,1634477172026134528,lisniechuu,????,https://twitter.com/lisniechuu/status/1634491131789705218,,"BLACKPINKinJKT,BORNPINKJakarta",,,,,1,2023-03-16 09:27:57,85932339,87247,2023-03-11 16:47:07,,,nangis banget blackpinkinjkt bornpinkjakarta,"{'bornpinkjakarta', 'banget', 'nangis', 'blackpinkinjkt'}",Neutral,0.0
1634491246403293185,1634491246403293185,cute LALISA GUNCANG JAKARTA BORNPINKJakarta,1634491246403293185,2023-03-30 09:26:25,,,0,0,0,1634477172026134528,lisniechuu,????,https://twitter.com/lisniechuu/status/1634491246403293185,,BORNPINKJakarta,,,"https://pbs.twimg.com/media/Fq7hHHHaYAEIPN5.jpg,https://pbs.twimg.com/media/Fq7hHyaacAcNV4S.jpg,https://pbs.twimg.com/media/Fq7hIE_aIAAkt3l.jpg",,1,2023-03-16 09:27:57,85932340,87247,2023-03-11 16:47:35,,,cute lalisa guncang jakarta bornpinkjakarta,"{'guncang', 'bornpinkjakarta', 'jakarta', 'cute', 'lalisa'}",Neutral,0.0
1634491263440531456,1634491263440531456,want to buy Blackpink Born Pink in Jakarta DAY 1 budget under sejuta section apa aja tawarin cod venue sekarang t wts blackpink jakarta day 1 wtsblackpinkjakartaday1 WTSBLACKPINKJAKARTA BORNPINKJakarta UNDERPRICE BLACKPINKinJAKARTA wtsbornpinkjakarta,1634491263440531456,2023-03-30 09:26:25,,,0,1,0,1615454047607324673,summerdayes,????????‍♀️????????‍♀️????????‍♀️????????‍♀️,https://twitter.com/summerdayes/status/1634491263440531456,,"wtsblackpinkjakartaday1,WTSBLACKPINKJAKARTA,BORNPINKJakarta,UNDERPRICE,BLACKPINKinJAKARTA,wtsbornpinkjakarta",,,,,0,2023-03-16 09:27:57,85932341,87247,2023-03-11 16:47:39,,,want to buy blackpink born pink in jakarta day budget under sejuta section apa aja tawarin cod venue sekarang t wts blackpink jakarta day wtsblackpinkjakartaday wtsblackpinkjakarta bornpinkjakarta underprice blackpinkinjakarta wtsbornpinkjakarta,"{'wtsbornpinkjakarta', 'in', 'jakarta', 't', 'bornpinkjakarta', 'wtsblackpinkjakarta', 'pink', 'blackpinkinjakarta', 'venue', 'sejuta', 'want', 'buy', 'wts', 'under', 'budget', 'tawarin', 'to', 'underprice', 'aja', 'wtsblackpinkjakartaday', 'blackpink', 'cod', 'section', 'day', 'born'}",Neutral,0.0
1634491286400172032,1634491286400172032,Beberapa footage ketika girlband kenamaan Korea Selatan BlackPink tampil di BMO Stadium fka Banc of California Stadium markas dari LAFC dalam rangka BORNPINK Tour di Amerika Utara Happy BlackPink Day MLS LAFC BORNPINKJakarta BORNPINKinJakarta,1634491286400172032,2023-03-30 09:26:25,,,0,15,3,1339234809713868801,ConcacafID,Bahas MLS & Sepakbola Amerika Utara,https://twitter.com/ConcacafID/status/1634491286400172032,,"BORNPINK,MLS,LAFC,BORNPINKJakarta,BORNPINKinJakarta",,,"https://pbs.twimg.com/media/Fq7hIJZaQAE7pba.jpg,https://pbs.twimg.com/media/Fq7hJDBaMAEp2Wy.jpg",,1,2023-03-16 09:27:57,85932342,87247,2023-03-11 16:47:44,,,beberapa footage ketika girlband kenamaan korea selatan blackpink tampil di bmo stadium fka banc of california stadium markas dari lafc dalam rangka bornpink tour di amerika utara happy blackpink day mls lafc bornpinkjakarta bornpinkinjakarta,"{'rangka', 'kenamaan', 'bornpinkjakarta', 'mls', 'tampil', 'selatan', 'banc', 'bornpinkinjakarta', 'california', 'fka', 'lafc', 'korea', 'bornpink', 'of', 'girlband', 'markas', 'bmo', 'utara', 'blackpink', 'stadium', 'tour', 'amerika', 'footage', 'day', 'happy'}",Neutral,0.0
1634491303684874240,1634491303684874240,Cantikk bgt LALISA GUNCANG JAKARTA BORNPINKJakarta BORNPINKinJKT,1634487375371063297,2023-03-30 09:26:25,,,0,0,0,1608896599538937856,mymyyyyours,lili's month,https://twitter.com/mymyyyyours/status/1634491303684874240,,"BORNPINKJakarta,BORNPINKinJKT",,,,,0,2023-03-16 09:27:57,85932343,87247,2023-03-11 16:47:48,,,cantikk bgt lalisa guncang jakarta bornpinkjakarta bornpinkinjkt,"{'bornpinkinjkt', 'guncang', 'bornpinkjakarta', 'jakarta', 'cantikk', 'bgt', 'lalisa'}",Neutral,0.0
1634491433804779526,1634491433804779526,Thank you Odi Ayo yang mau nonton BORNPINKJakarta bisa santai di The Wolf Espresso Show your ticket dan diskon 20,1634420945778786305,2023-03-30 09:26:25,,,1,0,0,48749028,AndiFa,AndiFa,https://twitter.com/AndiFa/status/1634491433804779526,,BORNPINKJakarta,,,https://pbs.twimg.com/media/Fq7hJ2ZagAI0DqH.jpg,,1,2023-03-16 09:27:57,85932344,87247,2023-03-11 16:48:19,,,thank you odi ayo yang mau nonton bornpinkjakarta bisa santai di the wolf espresso show your ticket dan diskon,"{'your', 'ticket', 'show', 'odi', 'thank', 'santai', 'diskon', 'bornpinkjakarta', 'wolf', 'you', 'espresso', 'the', 'ayo', 'nonton'}",Neutral,0.0
1634491443304890369,1634491443304890369,WTS WANT TO SELL 1 Tiket blackpink Cat 4 Left Side 1 300k row P 17 Day 2 BORNPINKJakarta,1634491443304890369,2023-03-30 09:26:25,,,3,0,0,1014884249084706820,thisemaengka,engka,https://twitter.com/thisemaengka/status/1634491443304890369,,BORNPINKJakarta,,,,,0,2023-03-16 09:27:57,85932345,87247,2023-03-11 16:48:22,,,wts want to sell tiket blackpink cat left side k row p day bornpinkjakarta,"{'side', 'cat', 'row', 'p', 'tiket', 'wts', 'want', 'blackpink', 'left', 'to', 'bornpinkjakarta', 'sell', 'k', 'day'}",Neutral,0.0
1634491472723558400,1634491472723558400,Cute but chaotic jisoo jennie ros lisa blackpink BORNPINKJakarta,1634491472723558400,2023-03-30 09:26:25,,,0,2,1,1581565594024960000,ris3_bl1nks_fp,blink????????,https://twitter.com/ris3_bl1nks_fp/status/1634491472723558400,,"jisoo,jennie,rosé,lisa,blackpink,BORNPINKJakarta",,,https://pbs.twimg.com/media/Fq7hU94WwAIl6Jf.jpg,,1,2023-03-16 09:27:57,85932346,87247,2023-03-11 16:48:29,,,cute but chaotic jisoo jennie ros lisa blackpink bornpinkjakarta,"{'ros', 'lisa', 'blackpink', 'jennie', 'bornpinkjakarta', 'jisoo', 'cute', 'but', 'chaotic'}",Neutral,0.0
1634491492772515841,1634491492772515841,ROS MEMUKAU JAKARTA ROS BLACKPINK BORNPINKinJAKARTA BORNPINKJakarta BLACKPINKinJKT BLACKPINKinJakarta,1634491492772515841,2023-03-30 09:26:25,,,1,6,1,1587276730875584513,gonetosolo,-R-,https://twitter.com/gonetosolo/status/1634491492772515841,,"ROSÉ,로제,BLACKPINK,BORNPINKinJAKARTA,BORNPINKJakarta,BLACKPINKinJKT,BLACKPINKinJakarta",,,,,1,2023-03-16 09:27:57,85932347,87247,2023-03-11 16:48:33,,,ros memukau jakarta ros blackpink bornpinkinjakarta bornpinkjakarta blackpinkinjkt blackpinkinjakarta,"{'ros', 'blackpinkinjakarta', 'blackpinkinjkt', 'blackpink', 'bornpinkinjakarta', 'bornpinkjakarta', 'jakarta', 'memukau'}",Positive,1.0
1634491616110190593,1634491616110190593,My love JENLISA BORNPINKJakarta,1634491616110190593,2023-03-30 09:26:25,,,0,4,0,536912259,Jenlisa232815,????????????????????,https://twitter.com/Jenlisa232815/status/1634491616110190593,,"JENLISA,BORNPINKJakarta",,,,,1,2023-03-16 09:27:57,85932348,87247,2023-03-11 16:49:03,,,my love jenlisa bornpinkjakarta,"{'bornpinkjakarta', 'love', 'my', 'jenlisa'}",Neutral,0.0
1634491674356326401,1634491674356326401,Are we having another KL in Jakarta Chaelisa BORNPINKJakarta BLACKPINKinJAKARTA,1634491674356326401,2023-03-30 09:26:25,,,2,845,176,1464595651816218631,RosieJuxtaPosie,300 Chaelisa Warriors,https://twitter.com/RosieJuxtaPosie/status/1634491674356326401,,"Chaelisa,BORNPINKJakarta,BLACKPINKinJAKARTA",,,"https://pbs.twimg.com/media/Fq7hNWFXoAAvrWI.jpg,https://pbs.twimg.com/media/Fq7hgnmWYAArQDa.jpg",,1,2023-03-16 09:27:56,85932349,87247,2023-03-11 16:49:17,,,are we having another kl in jakarta chaelisa bornpinkjakarta blackpinkinjakarta,"{'kl', 'we', 'blackpinkinjakarta', 'chaelisa', 'in', 'jakarta', 'are', 'another', 'having', 'bornpinkjakarta'}",Neutral,0.0
1634491736218284032,1634491736218284032,wtb 2 tix day 1 cat 1 ato cat 2 budget 1 3 yaaa tags BORNPINKinJAKARTA BORNPINKJakarta BORNPINKinJKT BLACKPINKinJAKARTA BLACKPINKJakarta wtb wts BPJKT BPinJAKARTA BPinJKT,1634491736218284032,2023-03-30 09:26:25,,,0,0,0,2368555482,susimilimilkita,˃̶̤́˘͈ᵕ˘͈˂̶̤̀,https://twitter.com/susimilimilkita/status/1634491736218284032,,"BORNPINKinJAKARTA,BORNPINKJakarta,BORNPINKinJKT,BLACKPINKinJAKARTA,BLACKPINKJakarta,wtb,wts,BPJKT,BPinJAKARTA,BPinJKT",,,,https://twitter.com/susimilimilkita/status/1634489933019906048,0,2023-03-16 09:27:56,85932350,87247,2023-03-11 16:49:31,,,wtb tix day cat ato cat budget yaaa tags bornpinkinjakarta bornpinkjakarta bornpinkinjkt blackpinkinjakarta blackpinkjakarta wtb wts bpjkt bpinjakarta bpinjkt,"{'tags', 'bornpinkinjkt', 'tix', 'cat', 'day', 'blackpinkinjakarta', 'blackpinkjakarta', 'yaaa', 'wts', 'bpjkt', 'budget', 'bornpinkinjakarta', 'bornpinkjakarta', 'ato', 'bpinjkt', 'bpinjakarta', 'wtb'}",Neutral,0.0
1634491757378568192,1634491757378568192,Gorgeous as hell ROS MEMUKAU JAKARTA ROS BLACKPINKinJKT BLACKPINK BORNPINK BORNPINKJakarta,1634491757378568192,2023-03-30 09:26:25,,,27,136,92,1456589037444091907,hourlyblinkk,????,https://twitter.com/hourlyblinkk/status/1634491757378568192,,"ROSÉ,BLACKPINKinJKT,BLACKPINK_BORNPINK,BORNPINKJakarta",,,"https://pbs.twimg.com/media/Fq7hlI6XoAAUJq1.jpg,https://pbs.twimg.com/media/Fq7hlnXXsAERwMc.jpg,https://pbs.twimg.com/media/Fq7hlz4WYAAZcHN.jpg",,1,2023-03-16 09:27:56,85932351,87247,2023-03-11 16:49:37,,,gorgeous as hell ros memukau jakarta ros blackpinkinjkt blackpink bornpink bornpinkjakarta,"{'ros', 'blackpinkinjkt', 'as', 'bornpink', 'hell', 'blackpink', 'bornpinkjakarta', 'jakarta', 'gorgeous', 'memukau'}",Positive,1.0
1634491904128630784,1634491904128630784,Aww that pout face kimjisoo jisoo jichu blackpink BORNPINKJakarta,1634491904128630784,2023-03-30 09:26:25,,,0,7,1,1581565594024960000,ris3_bl1nks_fp,blink????????,https://twitter.com/ris3_bl1nks_fp/status/1634491904128630784,,"kimjisoo,jisoo,jichu,blackpink,BORNPINKJakarta",,,https://pbs.twimg.com/media/Fq7htZOWYAABRGP.jpg,,1,2023-03-16 09:27:56,85932352,87247,2023-03-11 16:50:11,,,aww that pout face kimjisoo jisoo jichu blackpink bornpinkjakarta,"{'aww', 'pout', 'face', 'blackpink', 'bornpinkjakarta', 'kimjisoo', 'jisoo', 'jichu', 'that'}",Neutral,0.0
1634491943236562945,1634491943236562945,BLINK sudah mulai berkumpul di area konser Selamat bersenang senang di konser BLACKPINK Selain itu ada juga Maskot YG Krunk yang jadi primadona BLACKPINKinJKT BORNPINKJakarta,1634414451024859136,2023-03-30 09:26:25,,,1,2,1,137282671,detikhot,detikhot,https://twitter.com/detikhot/status/1634491943236562945,,"BLACKPINKinJKT,BORNPINKJakarta",,,,,1,2023-03-16 09:27:56,85932353,87247,2023-03-11 16:50:21,,,blink sudah mulai berkumpul di area konser selamat bersenang senang di konser blackpink selain itu ada juga maskot yg krunk yang jadi primadona blackpinkinjkt bornpinkjakarta,"{'konser', 'krunk', 'blackpinkinjkt', 'bersenang', 'primadona', 'berkumpul', 'area', 'blackpink', 'bornpinkjakarta', 'maskot', 'blink', 'yg', 'selamat', 'senang'}",Positive,1.0
1634492031753129984,1634492031753129984,Aku gatau ini pas konser dimana tapi AYO BUAT MOMENT KONSER DI INDO PALING MENGESANKAN BUAT MEREKAAAAA HYPE DAN NYANYI BARENG YA GAESSSSS ANGKAT LS SETINGGI MUNGKIN LALISA GUNCANG JAKARTA BORNPINKinJAKARTA BORNPINKJakarta,1634492031753129984,2023-03-30 09:26:25,,,2,5,0,1533456321395118082,lalalupy_sa,`•Lisayahuuu꒰ᵕ༚ᵕ⑅꒱,https://twitter.com/lalalupy_sa/status/1634492031753129984,,"BORNPINKinJAKARTA,BORNPINKJakarta",,,,,1,2023-03-16 09:27:56,85932354,87247,2023-03-11 16:50:42,,,aku gatau ini pas konser dimana tapi ayo buat moment konser di indo paling mengesankan buat merekaaaaa hype dan nyanyi bareng ya gaesssss angkat ls setinggi mungkin lalisa guncang jakarta bornpinkinjakarta bornpinkjakarta,"{'guncang', 'dimana', 'bornpinkjakarta', 'ya', 'jakarta', 'angkat', 'gatau', 'ls', 'bornpinkinjakarta', 'moment', 'konser', 'gaesssss', 'merekaaaaa', 'hype', 'lalisa', 'mengesankan', 'bareng', 'pas', 'indo', 'nyanyi', 'ayo'}",Positive,1.0
1634492156185329667,1634492156185329667,Konser BLACKPINK Born Pink hari pertama digelar pada Sabtu 11 3 Fans BLACKPINK pun sudah mulai berkumpul di area konser Mereka bersenang senang menjelang berlangsungnya acara Maskot YG Krunk pun jadi primadona BLACKPINKinJKT BORNPINKJakarta,1634492156185329667,2023-03-30 09:26:25,,,3,12,5,69183155,detikcom,detikcom,https://twitter.com/detikcom/status/1634492156185329667,,"BLACKPINKinJKT,BORNPINKJakarta",,,,,1,2023-03-16 09:27:56,85932355,87247,2023-03-11 16:51:12,,,konser blackpink born pink hari pertama digelar pada sabtu fans blackpink pun sudah mulai berkumpul di area konser mereka bersenang senang menjelang berlangsungnya acara maskot yg krunk pun jadi primadona blackpinkinjkt bornpinkjakarta,"{'digelar', 'menjelang', 'berlangsungnya', 'fans', 'bornpinkjakarta', 'pink', 'blackpinkinjkt', 'sabtu', 'senang', 'konser', 'primadona', 'berkumpul', 'area', 'krunk', 'acara', 'bersenang', 'blackpink', 'maskot', 'yg', 'born'}",Positive,1.0
